"path","prompt"
"midjourney_2132.png","future, interior tram, streamlined, fast, wavy, navy blue,bladerunner, seaweed, in the city, modern"
"midjourney_2135.png","futuristic tram interior in natural colors. copper brancing pipes, seats are in unusual form"
"midjourney_2136.png","tram, inspiration Poznan, LED, future, high tech, modern, japan"
"midjourney_2138.png","light projections inside the tram inspired by space and stars"
"midjourney_2139.png","tram, modern, interior, lighting, body of earthworm, fast, seats, bionic shapes, privacy seats"
"midjourney_2140.png","drops of woter"
"midjourney_2141.png","futuristic streamline tram exterior in natural light colors"
"midjourney_2142.png","functionality, sky way tram, interior for children tram, city"
"midjourney_2143.png","futuristic, modern, tram, communication, people, light, yellow, blue, white, not geometric,"
"midjourney_2144.png","crooked lines"
"midjourney_2145.png","tram exterior in dark shaded, streamlined shape, copper accents, red leds, modernistic, futuristic, big windows"
"midjourney_2147.png","modern interior of tram light futuristic blue leds orange elements of interior"
"midjourney_2148.png","imagine a tram interior, sustainability, future, beige and green colors, ambient lighting, round shapes, big windows, ceiling and floor lighting, eco, recycling materials, ergonomic, realistic, wood floor"
"midjourney_2149.png","interior design of a tram which is ergonomic, economical, organic with panoramic ceiling windows, wavy shapes, led amient lighting, natural materials with one contrasting colour"
"midjourney_2150.png","imagine an ergonomic tram seat, white, realistic, ambient lighting, wood,"
"midjourney_2151.png","fast tram, nature, sky way tram, city tram"
"midjourney_2152.png","future, high realistic, interior tram, streamlined, fast, wavy, brown, in the city, modern, liquid"
"midjourney_2153.png","futuristic tram interior in natural colors. made of recycled materials. copper brancing pipes, seats are in unusual form with organic convex forms and natural form of lighting"
"midjourney_2155.png","the interior of modern, simple and futuristic tram, with glazing and nature"
"midjourney_2156.png","minimalistic tram interior and exterior design organic architectural forms, modern materials, natural, organic handrails and setas, toned colours, glass"
"midjourney_2158.png","drops of woter"
"midjourney_2159.png","tram outside,abstract,drawing on the ceiling that goes info the floor inside"
"midjourney_2160.png","imagine a tram interior, sustainability, future, beige and dark green colors, ambient lighting, round shapes, big windows, ceiling and floor lighting, eco, recycling materials, ergonomic, realistic, white floor, fascinating shapes, interesting chairs, people"
"midjourney_2161.png","interior of futuristic tram with big windows, cyber eco style, light green gray colors, handrails, screen on windows, a lot of place to sit, chairs, photorealistic, hi tech"
"midjourney_2162.png","future, interior tram, streamlined, fast, wavy, navy blue,bladerunner, seaweed, in the city, modern"
"midjourney_2163.png","interior of futuristic tram with big windows, cyber eco style, light green gray colors, handrails, screen on windows, a lot of place to sit, chairs, photorealistic, hi tech"
"midjourney_2166.png","tram, interior, modern, body of earthworm, bionic shapes, colorful, lighting, rings, seats, bionic style"
"midjourney_2167.png","futurisic streamline tram exterior in natural colors"
"midjourney_2168.png","interior of futuristic tram with big windows, patterned minimalistic floor, green beige colors, artistic handrails, screen on windows"
"midjourney_2169.png","futuristic tram, big windows, geometric panels on the exterior, white, tinted windows"
"midjourney_2172.png","colorfull play of light inside tram, futuristic, inspire by cosmos"
"midjourney_2173.png","future, tram interior, streamlined, fast, wavy, brown, sand colors, navy blue, bone structure,bladerunner, seaweed"
"midjourney_2175.png","futurisic streamline tram exterior in natural colors"
"midjourney_2177.png","future tram modern streamlined new design red colour led round parametric 2 seats"
"midjourney_2178.png","futurisic streamline tram exterior in natural colors"
"midjourney_2179.png","exterioir of a futuristic tram inspired cosmos space"
"midjourney_2181.png","tram,interior, inspiration Poznan, LED, future,light, high tech, modern, japan, green"
"midjourney_2182.png","future, futuristic tram, streamlined, fast, wavy, brown, in the city, modern"
"midjourney_2184.png","future, interior tram, streamlined, fast, wavy, navy blue,bladerunner, seaweed, in the city, modern"
"midjourney_2185.png","tram,interior, inspiration Poznan, LED, future,light, high tech, modern, japan, comfort"
"midjourney_2186.png","futuristic, modern, tram, communication, people, light, yellow, blue, white, not geometric, interior"
"midjourney_2188.png","tram exterior, natural, organic shapes, big windows, fast, streamlined, toned colours, city"
"midjourney_2193.png","imagine a tram interior, sustainability, future, beige and white colors, ambient lighting, round shapes, big windows, ceiling and floor lighting, eco, recycling materials, ergonomic, realistic, white floor, fascinating shapes, new technologies,"
"midjourney_2194.png","minimalism interior tram, functionality, light, komfortable"
"midjourney_2195.png","interior of future tram, ergonomic seats, friendly vibe, light colours, without yellow elements, organic shapes, clear space"
"midjourney_2196.png","modern interior of tram light futuristic blue leds orange elements of interior"
"midjourney_2200.png","interior design of a futuristic tram with original panoramic ceiling windows, floor and ceiling lightning, unique seats, visual features, audiovisual system, ergonomic handle"
"midjourney_2202.png","tram, inspiration Poznan, LED, future, high tech, modern, japan"
"midjourney_2203.png","modern white interior of tram with dark blue elements and orange accents clean open space huge windows"
"midjourney_2206.png","futuristic, modern, tram, communication, people, light, yellow, blue, white, not geometric, interior"
"midjourney_2209.png","future, tram, streamlined, fast, wavy, brown, sand colors, navy blue, bone structure, water creatures, whale,bladerunner, seaweed"
"midjourney_2211.png","interior of futuristic tram with big windows, patterned minimalistic floor, green beige colors, artistic handrails, screen on windows"
"midjourney_2212.png","tram,interior, inspiration Poznan, LED, future,light, high tech, modern, japan, comfort"
"midjourney_2213.png","colorfull play of light inside tram, futuristic, inspire by cosmos"
"midjourney_2215.png","future, tram interior, streamlined, fast, wavy, brown, sand colors, navy blue, bone structure,bladerunner, seaweed"
"midjourney_2217.png","interior of future tram, ergonomic seats, friendly vibe, light colours, without yellow elements, organic shapes, clear space"
"midjourney_2218.png","modern white interior of tram with dark blue elements and orange accents clean open space huge windows"
"midjourney_2222.png","tram neutral colours exterior, fast, future tram, streamlined form,"
"midjourney_2223.png","interior of tram, biophilic, modern, futuristic, green, funktional, ambient lighting"
"midjourney_2226.png","tram, interior, modern, body of earthworm, bionic shapes, colorful, lighting, rings, seats, bionic style"
"midjourney_2227.png","cyberpunk style tram, white geometric panels on the exterior, big windows, glass roof, led lights"
"midjourney_2229.png","the interior of modern, simple and futuristic tram, with glazing and nature"
"midjourney_2230.png","tram, body of earthworm, modern, bionic shapes, seats, rings"
"midjourney_2232.png","future, interior tram, streamlined, fast, wavy, navy blue,bladerunner, seaweed, in the city, modern"
"midjourney_2233.png","tram interior, futuristic, cyberpunk style, geometric forms, seating"
"midjourney_2235.png","modern, simple, future, futuristic tram in front"
"midjourney_2236.png","tram, modern, interior, lighting, body of earthworm, fast, seats, bionic shapes, privacy seats"
"midjourney_2237.png","tram, interior, modern, body of earthworm, bionic shapes, colorful, lighting, rings, seats, bionic style"
"midjourney_2239.png","tram exterior in dark shaded, streamlined shape, copper accents, red leds, modernistic, futuristic, big windows"
"midjourney_2240.png","crooked lines"
"midjourney_2241.png","create interior tram futuristic, blue, green, black , ergomomic, plants, modern luxurious, led lighting, multi-functional, elegant"
"midjourney_2242.png","super fast and futuristic modern tram spacious inside lots of seats big windows natural colors and wood"
"midjourney_2243.png","modern future tram futuristic light led"
"midjourney_2246.png","the interior of modern, simple and futuristic tram, with glazing and nature"
"midjourney_2247.png","chairs train"
"midjourney_2248.png","interior design of a futuristic tram with original panoramic ceiling windows, floor and ceiling lightning, unique seats, visual features, audiovisual system, ergonomic handle"
